"Name","Price","Material 1","Amount","Material 2","Amount","Material 3","Amount","Material 4","Amount","Defense","Fire Res","Thunder Res","Dragon Res","Water Res","Ice Res","Gender","Hunter Type","Rarity","HR","Elder*","Slots","Skill 1","Skill Point","Skill 2","Skill Point","Skill 3","Skill Point","Skill 4","Skill Point","Skill 5","Skill Point"
"Hypnoc Vambraces X","13800z","Hypnoc Feather+",4,"Hypnoc StrngClaw",3,"HypncFangedBeak",3,"Kut-Ku Thck Scl",3,82,-2,0,1,2,1,"Male/ Female","Blade",9,7,10,"OO-","Paralysis",-2,"Sleep",4,"Technique",3,,,,
"Hypnoc Guards X","13800z","Hypnoc Feather+",4,"Hypnoc StrngClaw",3,"HypncFangedBeak",3,"Kut-Ku Thck Scl",3,40,0,2,2,4,3,"Male/ Female","Gunner",9,7,10,"OO-","Paralysis",-2,"Sleep",1,"SleepCtAdd",3,"Technique",3,,
"Basarios Vambraces X","13800z","Basarios Hvy Cpc",3,"Melange Ore",3,"Venom Sac",3,"Etherlite Ore",4,84,0,2,-2,2,1,"Male/ Female","Blade",9,8,10,"OOO","Attack",-2,"Defence",3,"Protection",2,,,,
"Basarios Guards X","13800z","Basarios Hvy Cpc",3,"Melange Ore",3,"Venom Sac",3,"Etherlite Ore",4,42,2,4,0,4,2,"Male/ Female","Gunner",9,8,10,"OO-","Attack",-2,"Defence",2,"Protection",2,"Gunnery",3,,
"Plesioth Vambraces X","14250z","Plsioth Thck Scl",1,"Plesioth Fin G",3,"Cephalos Scale+",3,"Emperor Locust",3,84,-4,-4,0,4,2,"Male/ Female","Blade",9,7,10,"OO-","Stamina",1,"Technique",-1,"Trapper",2,"Observance",5,,
"Plesioth Guards X","14250z","Plsioth Thck Scl",1,"Plesioth Fin G",3,"Cephalos Scale+",3,"Emperor Locust",3,42,-2,-2,1,6,3,"Male/ Female","Gunner",9,7,10,"OO-","Stamina",3,"Technique",3,"Trapper",3,,,,
"Monoblos Vambraces X","14750z","Melange Ore",3,"Majestic Red Hrn",2,"Monoblos Carpce",5,"Hvy Monster Bone",3,88,2,-2,-1,-1,-1,"Male/ Female","Blade",9,"7!","8!","OO-","Expert",4,"Protection",-2,"PsychicVis",2,"Potential",1,,
"Monoblos Guards X","14750z","Melange Ore",3,"Majestic Red Hrn",2,"Monoblos Carpce",5,"Hvy Monster Bone",3,44,4,0,0,2,0,"Male/ Female","Gunner",9,"7!","8!","OO-","Expert",4,"Protection",-2,"PsychicVis",2,"Potential",1,,
"Garuga Vambraces X","14750z","Garuga Scale G",5,"Garuga Hvy Cpc",3,"Garuga Tail+",1,"Hvy Monster Bone",2,88,2,2,0,0,0,"Male/ Female","Blade",9,8,10,"OO-","Rec Speed",-2,"SwdShrpner",1,"Spc Attack",4,"HearProtct",2,,
"Garuga Guards X","14750z","Garuga Scale G",5,"Garuga Hvy Cpc",3,"Garuga Tail+",1,"Hvy Monster Bone",2,44,3,3,0,2,1,"Male/ Female","Gunner",9,8,10,"OO-","Rec Speed",-2,"Spc Attack",4,"HearProtct",2,"RazorCtAdd",1,,
"Blango Vambraces X","14750z","Blangonga Pelt G",2,"Blangonga Tail G",2,"Blangonga Pelt+",4,"Giadrome Hide",2,88,-4,0,1,2,3,"Male/ Female","Blade",9,8,10,"OO-","Snow Res",5,"ElementAtk",2,"Heat Res",-2,,,,
"Blango Guards X","14750z","Blangonga Pelt G",2,"Blangonga Tail G",2,"Blangonga Pelt+",4,"Giadrome Hide",2,44,-3,1,2,4,5,"Male/ Female","Gunner",9,8,10,"OO-","Snow Res",5,"ElementAtk",2,"Heat Res",-2,,,,
"Ceanataur Braces X","15100z","CeanataurHvyCpc",2,"CeanataurHvyLeg",3,"Ceanataur Pincer",3,"Melange Ore",2,89,1,-1,0,2,-1,"Male/ Female","Blade",9,8,10,"OO-","Health",-4,"Fencing",1,"Drawn Crit",4,,,,
"Ceanataur Guards X","15100z","CeanataurHvyCpc",2,"CeanataurHvyLeg",3,"Ceanataur Pincer",3,"Melange Ore",2,44,2,0,2,4,0,"Male/ Female","Gunner",9,8,10,"OO-","Health",-3,"PierceSAdd",5,"Loading",1,,,,
"Rathian Vambraces X","15600z","Rathian Spike G",1,"Rathian Hvy Cpc",2,"Rathian Thck Scl",3,"Melange Ore",3,90,2,-2,-4,0,0,"Male/ Female","Blade",9,8,10,"OO-","Health",4,"SwdShrpner",-2,"Recovery",3,,,,
"Rathian Guards X","15600z","Rathian Spike G",1,"Rathian Hvy Cpc",2,"Rathian Thck Scl",3,"Melange Ore",3,44,4,0,-2,2,2,"Male/ Female","Gunner",9,8,10,"OO-","Health",6,"Recovery",1,"Precision",-2,,,,
"Naruga Vambraces X","15600z","Naruga Blk Pelt",4,"Naruga Thck Scl",3,"Naruga Hvy Fang",6,"Remobra Skin G",2,90,-4,-3,0,3,2,"Male/ Female","Blade",9,8,10,"OO-","Attack",-2,"Evade",2,"Evade Inc",3,"Set Trap",2,,
"Naruga Guards X","15600z","Naruga Blk Pelt",4,"Naruga Thck Scl",3,"Naruga Hvy Fang",6,"Remobra Skin G",2,44,-2,-1,1,4,3,"Male/ Female","Gunner",9,8,10,"OO-","Attack",-2,"Evade",5,"Evade Inc",2,,,,
"Volganos Vambraces X","16100z","Volganos Hvy Cpc",3,"Volganos Fin+",1,"Volganos Thk Scl",6,"Melange Ore",2,92,4,0,1,-3,0,"Male/ Female","Blade",9,8,10,"O--","MixSucRate",-2,"Terrain",5,"Survival",1,"Fast Chrge",3,,
"Volganos Guards X","16100z","Volganos Hvy Cpc",3,"Volganos Fin+",1,"Volganos Thk Scl",6,"Melange Ore",2,46,5,2,2,-1,2,"Male/ Female","Gunner",9,8,10,"O--","MixSucRate",-2,"Terrain",5,"Survival",1,"Fast Chrge",3,,
"Tigrex Vambraces X","16100z","Tigrex StrngClaw",2,"Tigrex Thck Scl",4,"Tigrex Claw+",3,"Pure Crystal",1,92,3,-2,-1,2,3,"Male/ Female","Blade",9,9,10,"OO-","Protection",-2,"HearProtct",1,"Cooking",3,"Observance",3,,
"Tigrex Guards X","16100z","Tigrex StrngClaw",2,"Tigrex Thck Scl",4,"Tigrex Claw+",3,"Pure Crystal",1,46,4,-1,0,3,4,"Male/ Female","Gunner",9,9,10,"OO-","Protection",-2,"HearProtct",1,"Cooking",3,"Observance",3,,
"Rathalos Vambraces X","16100z","Rathalos ThckScl",2,"Rathalos Hvy Cpc",3,"Hvy Monster Bone",2,"PhantomButterfly",3,92,2,2,-4,-1,-3,"Male/ Female","Blade",9,8,10,"OO-","Attack",5,"Drawn Crit",2,"Fast Chrge",-2,,,,
"Rathalos Guards X","16100z","Rathalos ThckScl",2,"Rathalos Hvy Cpc",3,"Hvy Monster Bone",2,"PhantomButterfly",3,46,4,5,-2,0,-1,"Male/ Female","Gunner",9,8,10,"OO-","NormalS Up",2,"Attack",5,"Fast Chrge",-2,,,,
"Diablo Vambraces X","16100z","Diablos Hvy Cpc",3,"Glorious Horn",1,"Blos Fang",8,"Hvy Monster Bone",4,92,3,1,0,-1,-2,"Male/ Female","Blade",9,9,10,"OO-","Attack",6,"WindPress",1,"Map",-2,,,,
"Diablo Guards X","16100z","Diablos Hvy Cpc",3,"Glorious Horn",1,"Blos Fang",8,"Hvy Monster Bone",4,46,5,4,0,2,-1,"Male/ Female","Gunner",9,9,10,"OO-","Attack",3,"WindPress",4,"Map",-2,,,,
"Gravios Vambraces X","16100z","Gravios Hvy Cpc",2,"Gravios Carapace",2,"Venom Sac",2,"GraviosDvnePlate",1,92,2,2,-2,-2,0,"Male/ Female","Blade",9,9,10,"OO-","Health",3,"Guard",3,"Guard Up",1,"Technique",-2,,
"Gravios Guards X","16100z","Gravios Hvy Cpc",2,"Gravios Carapace",2,"Venom Sac",2,"GraviosDvnePlate",1,46,4,3,0,1,1,"Male/ Female","Gunner",9,9,10,"OO-","Health",3,"Guard Up",1,"Recoil",3,"Technique",-2,,
"Kut-Ku Vambraces Z","12800z","BlueKut-KuThkScl",3,"BlueKut-KuHvyCpc",2,"Bullfango Pelt+",2,"Stout Bone",2,80,2,0,-1,-2,-2,"Male/ Female","Blade",9,7,10,"OO-","Health",-2,"Expert",3,"WindPress",1,"Recovery",3,,
"Kut-Ku Guards Z","12800z","BlueKut-KuThkScl",3,"BlueKut-KuHvyCpc",2,"Bullfango Pelt+",2,"Stout Bone",2,40,5,3,0,1,-1,"Male/ Female","Gunner",9,7,10,"OO-","Health",-2,"Expert",3,"Load",1,"Recovery",3,,
"Conga Vambraces Z","13300z","GrnCongalalaPelt",4,"Vibrant Crown",1,"GrnCongalalaClaw",2,"Hvy Monster Bone",2,82,2,1,0,1,-3,"Male/ Female","Blade",9,7,10,"OO-","Sharpness",-2,"Expert",4,"Cooking",3,,,,
"Conga Guards Z","13300z","GrnCongalalaPelt",4,"Vibrant Crown",1,"GrnCongalalaClaw",2,"Hvy Monster Bone",2,42,4,3,0,3,-1,"Male/ Female","Gunner",9,7,10,"OOO","PelletS Up",2,"Cooking",2,"Fast Chrge",-3,,,,
"Gypceros Vambraces Z","13300z","Pur Gyp StrngWng",3,"Venom Sac",2,"Antiseptic Stone",8,"BirdWyvnStoutBne",4,82,-4,4,0,1,1,"Male/ Female","Blade",9,7,10,"OO-","Faint",4,"Hunger",-2,"Stamina",3,,,,
"Gypceros Guards Z","13300z","Pur Gyp StrngWng",3,"Venom Sac",2,"Antiseptic Stone",8,"BirdWyvnStoutBne",4,42,-1,6,0,4,3,"Male/ Female","Gunner",9,7,10,"OO-","Faint",4,"Hunger",-2,"Stamina",3,,,,
"Khezu Vambraces Z","13800z","Alluring Wing",2,"Pale Khezu Steak",1,"Lightning Sac",2,"Carbalite Ore",4,84,3,4,0,-3,0,"Male/ Female","Blade",9,7,10,"OO-","Protection",-2,"HearProtct",3,"Wide Area",4,,,,
"Khezu Guards Z","13800z","Alluring Wing",2,"Pale Khezu Steak",1,"Lightning Sac",2,"Carbalite Ore",4,42,5,6,0,-1,1,"Male/ Female","Gunner",9,7,10,"OO-","Protection",-2,"HearProtct",2,"Wide Area",5,,,,
"Hermitaur Braces Z","13800z","Pur HermitaurClw",2,"Pur HermitaurShl",4,"BirdWyvnStoutBne",3,"Pure Crystal",1,84,0,-2,1,3,-4,"Male/ Female","Blade",9,7,10,"OOO","Guard",1,"Stamina",-3,"Survival",3,,,,
"Hermitaur Guards Z","13800z","Pur HermitaurClw",2,"Pur HermitaurShl",4,"BirdWyvnStoutBne",3,"Pure Crystal",1,42,1,-1,2,6,-2,"Male/ Female","Gunner",9,7,10,"OOO","Load",-3,"Recoil",1,"Survival",3,,,,
"Plesioth Vambraces Z","14250z","GrnPlsiothThkScl",1,"GrnPlsioth Fin G",3,"Coral Cphlos Scl",3,"Monster Broth+",1,86,-4,-4,0,4,2,"Male/ Female","Blade",9,7,10,"OO-","Hunger",2,"PsychicVis",5,"Stamina",1,"Technique",-1,,
"Plesioth Guards Z","14250z","GrnPlsiothThkScl",1,"GrnPlsioth Fin G",3,"Coral Cphlos Scl",3,"Monster Broth+",1,44,-2,-2,1,6,3,"Male/ Female","Gunner",9,7,10,"OO-","Hunger",3,"Stamina",3,"Technique",3,,,,
"Blango Vambraces Z","14750z","Brwn BlngngaPelt",2,"Brwn BlngngaTail",2,"WhtMnoblosThrcic",1,"Bullfango Pelt+",2,90,3,2,1,0,-3,"Male/ Female","Blade",9,8,10,"OO-","Faint",3,"Sharpness",1,"Attack",3,"Cold Res",-2,,
"Blango Guards Z","14750z","Brwn BlngngaPelt",2,"Brwn BlngngaTail",2,"WhtMnoblosThrcic",1,"Bullfango Pelt+",2,46,5,4,2,1,-2,"Male/ Female","Gunner",9,8,10,"OO-","Faint",3,"NormalS Up",1,"Cold Res",-2,"Speed Fire",3,,
"Ceanataur Braces Z","15100z","RedCeanataurShl",2,"CeanataurHvyLeg",3,"Ceanataur Pincer",3,"Black Pearl+",1,91,2,-1,0,1,0,"Male/ Female","Blade",9,8,10,"OOO","Sharpness",1,"Artisan",1,"Defence",-5,,,,
"Ceanataur Guards Z","15100z","RedCeanataurShl",2,"CeanataurHvyLeg",3,"Ceanataur Pincer",3,"Black Pearl+",1,46,4,0,2,2,1,"Male/ Female","Gunner",9,8,10,"OOO","Load",2,"PierceS Up",1,"Defence",-4,,,,
"Diablo Vambraces Z","16100z","Blk Blos Hvy Cpc",3,"RobustBlkBlosHrn",1,"Blos Fang",8,"Pure Crystal",2,94,3,1,0,-1,-2,"Male/ Female","Blade",9,9,10,"OO-","Sharpness",2,"Expert",3,"Protection",-2,"HearProtct",2,,
"Diablo Guards Z","16100z","Blk Blos Hvy Cpc",3,"RobustBlkBlosHrn",1,"Blos Fang",8,"Pure Crystal",2,48,5,4,0,2,-1,"Male/ Female","Gunner",9,9,10,"OO-","Expert",3,"Load",2,"Protection",-2,"HearProtct",2,,
"Gravios Vambraces Z","16100z","BlkGraviosHvyShl",2,"Blk Gravios Shl",2,"Coma Sac",3,"Gravios BrainStm",2,94,2,2,0,-2,1,"Male/ Female","Blade",9,9,10,"OO-","ElementAtk",2,"Defence",5,"Stamina",-2,,,,
"Gravios Guards Z","16100z","BlkGraviosHvyShl",2,"Blk Gravios Shl",2,"Coma Sac",3,"Gravios BrainStm",2,48,4,3,0,1,2,"Male/ Female","Gunner",9,9,10,"OO-","ElementAtk",3,"Defence",3,"Stamina",3,,,,
"Crystal Bracelet","11000z","Pure Crystal",1,"Vibrant Crown",2,"Etherlite Ore",3,,,30,0,0,0,0,0,"Male/ Female","Blade/ Gunner",10,7,10,"OOO",,,,,,,,,,
"True Golden Kote","23700z","Rajang Hard Horn",1,"ShiningRajangPlt",1,"BlkRajangThkPelt",2,"GldRathianThkScl",2,81,3,2,3,2,-2,"Male/ Female","Blade",10,9,10,"OO-","Sneak",-3,"Artisan",3,"Dragon Res",3,,,,
"TruePupptMastrGloves","23700z","BlkRajangThkPelt",5,"Rajang Tail",2,"DaoraDrgnThckScl",2,"Remobra Skin G",2,40,4,3,4,3,-1,"Male/ Female","Gunner",10,9,10,"OO-","Sneak",3,"NormalS Up",3,"Dragon Res",3,,,,
"Black Belt Braces X","19800z","Kirin Hide G",2,"Blackbelt Coin G",8,"Legendary Coin G",3,"Commendation S",1,82,1,1,1,1,1,"Male/ Female","Blade",10,9,10,"---","Torso Inc",,,,,,,,,
"Black Belt Guards X","19800z","Kirin Hide G",2,"Blackbelt Coin G",8,"Legendary Coin G",3,"Commendation S",1,42,3,3,3,3,3,"Male/ Female","Gunner",10,9,10,"---","Torso Inc",,,,,,,,,
"Obituary Mano X","13800z","PhantomButterfly",3,"Great Hornfly",2,"Lightning Sac",4,"Paralysis Sac",3,84,3,3,2,-5,-4,"Male","Blade",10,7,10,"OOO","Cold Res",-2,"Gathering",2,"Evade",3,,,,
"Obituary Brasso X","13800z","PhantomButterfly",3,"Great Hornfly",2,"Lightning Sac",4,"Paralysis Sac",3,42,4,5,2,-4,-3,"Male","Gunner",10,7,10,"OOO","Cold Res",-2,"Gathering",2,"Evade",3,,,,
"Butterfly Mano X","13800z","PhantomButterfly",3,"Great Hornfly",2,"Lightning Sac",4,"Paralysis Sac",3,84,3,3,2,-5,-4,"Female","Blade",10,7,10,"OOO","Cold Res",-2,"Gathering",2,"Evade",3,,,,
"Butterfly Brasso X","13800z","PhantomButterfly",3,"Great Hornfly",2,"Lightning Sac",4,"Paralysis Sac",3,42,4,5,2,-4,-3,"Female","Gunner",10,7,10,"OOO","Cold Res",-2,"Gathering",2,"Evade",3,,,,
"True Mizuha Sleeves","21000z","Chameleos Hide G",3,"Chameleos Horn G",2,"ElderDragonBlood",4,"Commendation S",1,92,-4,0,-1,3,4,"Male/ Female","Blade",10,9,10,"OO-","Sneak",3,"HearProtct",1,"Terrain",-2,"Daora Res",3,,
"TrueExtrvagantSleeves","21000z","Chameleos Hide G",3,"Chameleos Horn G",2,"Ancient DrgnBone",2,"Elder Dragon Jwl",1,46,-3,1,0,4,5,"Male/ Female","Gunner",10,9,10,"OO-","Sneak",1,"HearProtct",5,"Terrain",-2,"Daora Res",1,,
"Kushala Grip X","24000z","Daora Hvy Carpce",3,"DaoraDrgnThckScl",2,"Daora Sharp Claw",1,"Daora Jewel",1,94,0,-2,-3,2,4,"Male/ Female","Blade",10,9,10,"OO-","Poison",-2,"Sharpness",3,"Evade",2,"FireDrgRes",2,,
"Kushala Grasp X","24000z","Daora Hvy Carpce",3,"DaoraDrgnThckScl",2,"Daora Sharp Claw",1,"Daora Jewel",1,48,2,-2,-2,3,5,"Male/ Female","Gunner",10,9,10,"OO-","Poison",-2,"Load",2,"Recoil",3,"FireDrgRes",2,,
"Kirin Longarms X","24000z","Kirin Hide G",1,"Kirin Hide+",2,"Pur Gyp StrngWng",2,"Thunderbug Jelly",6,96,0,4,-1,2,0,"Male/ Female","Blade",10,9,10,"OO-","ElementAtk",4,"Protection",2,"All Resist",-2,"Stamina",1,,
"Kirin Gloves X","24000z","Kirin Hide G",1,"Kirin Hide+",2,"Pur Gyp StrngWng",2,"Thunderbug Jelly",6,48,1,6,0,4,1,"Male/ Female","Gunner",10,9,10,"OO-","ElementAtk",4,"Protection",2,"All Resist",-2,"Stamina",1,,
"Empress Vambraces X","27000z","Fire Drgn HvyScl",2,"Lunastra Carpace",3,"Lunastra Mane",3,"Fire Drgn Jwl",1,98,5,0,-2,-1,0,"Male/ Female","Blade",10,"9!","8!","OO-","Wide Area",2,"Recovery",3,"Everlastng",-2,"ChmleosRes",2,,
"Empress Guards X","27000z","Fire Drgn HvyScl",2,"Lunastra Carpace",3,"Lunastra Mane",3,"Fire Drgn Jwl",1,49,6,2,-1,1,0,"Male/ Female","Gunner",10,"9!","8!","OO-","Wide Area",2,"Recovery",3,"Everlastng",-2,"ChmleosRes",2,,
"True Indra Gloves","31500z","Gaoren Hvy Cpc",2,"GaorenStrngClaw",1,"DaoraDrgnThckScl",2,"PhantomButterfly",3,100,-2,2,-2,3,2,"Male/ Female","Blade",10,9,10,"OO-","Guard",3,"Cooking",-2,"Survival",4,,,,
"True SteadfastGuards","31500z","Gaoren Hvy Cpc",2,"GaorenStrngClaw",1,"DaoraDrgnThckScl",2,"PhantomButterfly",3,50,0,3,-1,5,3,"Male/ Female","Gunner",10,9,10,"OO-","Recoil",3,"Cooking",-2,"Survival",4,,,,
"Kaiser Vambraces X","31500z","Teostra Hvy Cpc",4,"FireDrgnStrngClw",3,"Firecell Stone",4,"Commendation S",1,100,5,0,-2,-1,0,"Male/ Female","Blade",10,9,10,"OO-","Expert",5,"Everlastng",-2,"ChmleosRes",2,,,,
"Kaiser Guards X","31500z","Teostra Hvy Cpc",4,"FireDrgnStrngClw",3,"Firecell Stone",4,"Commendation S",1,50,6,2,-1,1,0,"Male/ Female","Gunner",10,9,10,"OO-","Expert",5,"Everlastng",-2,"ChmleosRes",2,,,,
"TrueGuardnSprtBraces","31500z","Dragonwood G",2,"Yamatsukami Skin",3,"Pure Crystal",3,"Commendation S",1,100,2,3,-2,2,-2,"Male/ Female","Blade",10,9,10,"OO-","Paralysis",3,"Fencing",1,"Hunger",-2,"Cooking",3,,
"TrueCarnageVambraces","31500z","Dragonwood G",2,"Yamatsukami Skin",3,"Pure Crystal",3,"Commendation S",1,50,4,5,-1,3,-1,"Male/ Female","Gunner",10,9,10,"OO-","Hunger",-2,"Loading",1,"Cooking",3,"Para CtAdd",3,,
"Dragonclaw X","44444z","Fatalis Hvy Horn",2,"Fatalis Hvy Shl",1,"Fatalis Thck Scl",2,"RathianDvnePlate",1,100,0,2,-5,2,2,"Male/ Female","Blade",10,9,10,"OO-","Sharpness",1,"Dragon Res",-3,"Evade Inc",3,"Status Res",2,,
"Dragonfist X","44444z","Fatalis Hvy Horn",2,"Fatalis Hvy Shl",1,"Fatalis Thck Scl",2,"RathianDvnePlate",1,50,2,4,-2,4,3,"Male/ Female","Gunner",10,9,10,"OO-","PierceS Up",1,"Dragon Res",-3,"Evade Inc",3,"Status Res",2,,
"Ucamulbas Claw","31500z","Ucamulbas Shell",2,"Ucamulbas Fang",4,"Rajang StrngClaw",2,"Ucamu Divine Jwl",1,100,-4,-2,0,3,5,"Male/ Female","Blade",10,9,10,"OO-","Artisan",1,"Fencing",3,"Protection",-2,"Quake Res",3,,
"Ucamulbas Gauntlets","31500z","Ucamulbas Shell",2,"Ucamulbas Fang",4,"Rajang StrngClaw",2,"Ucamu Divine Jwl",1,50,-2,0,1,5,6,"Male/ Female","Gunner",10,9,10,"OO-","Load",6,"Protection",-2,"Loading",1,,,,
"Melahoa Branch Z","11700z","Emperor Locust",3,"Dosbiscus",5,"FlynMealPassPlus",2,"Thunderbug Jelly",6,78,0,1,0,1,0,"Male/ Female","Blade",10,7,10,"OO-","HiSpdGathr",2,"Whim",-2,"Evade Inc",2,"Set Trap",3,,
"Melahoa Petal Z","11700z","Emperor Locust",3,"Dosbiscus",5,"FlynMealPassPlus",2,"Thunderbug Jelly",6,38,0,1,0,2,0,"Male/ Female","Gunner",10,7,10,"OO-","HiSpdGathr",2,"Whim",-2,"Evade Inc",2,"Set Trap",3,,
"Makluva Sleeves Z","13300z","Etherlite Ore",5,"GrnPlsiothThkScl",3,"Springnight Carp",4,"Book of Combos 5",1,82,0,-2,0,2,0,"Male/ Female","Blade",10,7,10,"OOO","MixSucRate",2,"Everlastng",5,,,,,,
"Makluva Sucker Z","13300z","Etherlite Ore",5,"GrnPlsiothThkScl",3,"Springnight Carp",4,"Book of Combos 5",1,42,0,-1,0,3,0,"Male/ Female","Gunner",10,7,10,"OOO","MixSucRate",2,"Everlastng",5,,,,,,
"Rthan Heart Braces Z","21000z","PnkRathianHvyCpc",2,"PnkRathianThkScl",4,"Hvy Monster Bone",3,"Rathian Ruby",1,92,2,-2,-4,0,0,"Male/ Female","Blade",10,8,10,"OO-","Protection",2,"Wide Area",5,"Potential",-2,,,,
"Rthan Heart Guards Z","21000z","PnkRathianHvyCpc",2,"PnkRathianThkScl",4,"Hvy Monster Bone",3,"Rathian Ruby",1,46,4,0,-2,2,2,"Male/ Female","Gunner",10,8,10,"OO-","Protection",2,"Wide Area",5,"Potential",-2,,,,
"Rthlos Soul Braces Z","21500z","AzrRathlosHvyCpc",2,"AzrRathlosThkScl",3,"Hvy Monster Bone",3,"Etherlite Ore",3,94,2,2,-4,-1,0,"Male/ Female","Blade",10,8,10,"OOO","Health",-2,"Expert",2,"HearProtct",3,,,,
"Rthlos Soul Guards Z","21500z","AzrRathlosHvyCpc",2,"AzrRathlosThkScl",3,"Hvy Monster Bone",3,"Etherlite Ore",3,48,4,5,-2,2,1,"Male/ Female","Gunner",10,8,10,"OO-","Health",-3,"Expert",1,"HearProtct",1,"Technique",4,,
"Golden Moon Braces Z","24000z","GldRathianHvyCpc",3,"GldRathianThkScl",3,"Rathian Spike G",1,"RathianDvnePlate",1,96,2,-2,1,0,0,"Male/ Female","Blade",10,9,10,"OO-","Whim",-2,"Fate",4,"Trapper",3,,,,
"Golden Moon Guards Z","24000z","GldRathianHvyCpc",3,"GldRathianThkScl",3,"Rathian Spike G",1,"RathianDvnePlate",1,48,4,0,2,2,1,"Male/ Female","Gunner",10,9,10,"OO-","Whim",-2,"Fate",4,"Trapper",3,,,,
"Silver Sol Braces Z","24500z","SlvrRthlosHvyCpc",2,"SlvrRthlosThkScl",3,"RathlosDvnePlate",1,"Lg Wyvern Stone",2,98,2,-1,1,-1,0,"Male/ Female","Blade",10,9,10,"OO-","Fencing",3,"Attack",4,"Defence",-2,,,,
"Silver Sol Guards Z","24500z","SlvrRthlosHvyCpc",2,"SlvRthlosHrdTail",3,"RathlosDvnePlate",1,"Lg Wyvern Stone",2,50,4,1,2,2,1,"Male/ Female","Gunner",10,9,10,"OO-","PierceS Up",3,"Attack",4,"Defence",-2,,,,
"AurorosGauntletKyoku","35500z","Lao-Shan Hvy Cpc",4,"Azure LaoS Claw",1,"Naruga Marrow",1,"Commendation S",1,98,-2,0,-4,2,2,"Male","Blade",10,8,10,"OO-","Faint",-2,"Rec Speed",6,"Drawn Crit",1,,,,
"GenesisGauntletKyoku","35500z","Lao-Shan Hvy Cpc",4,"Azure LaoS Claw",1,"Naruga Marrow",1,"Commendation S",1,50,1,2,-2,3,3,"Male","Gunner",10,8,10,"OO-","Faint",-2,"Rec Speed",6,"PelletS Up",1,,,,
"BorealisGauntletKyoku","35500z","Lao-Shan Hvy Cpc",4,"Azure LaoS Claw",1,"Naruga Marrow",1,"Commendation S",1,98,-2,0,-4,2,2,"Female","Blade",10,8,10,"OO-","Faint",-2,"Rec Speed",6,"Drawn Crit",1,,,,
"Glyph Gauntlets Kyoku","35500z","Lao-Shan Hvy Cpc",4,"Azure LaoS Claw",1,"Naruga Marrow",1,"Commendation S",1,50,1,2,-2,3,3,"Female","Gunner",10,8,10,"OO-","Faint",-2,"Rec Speed",6,"PelletS Up",1,,,,
"Fatalis Claw Z","55555z","FataHvyCrmsnHrn",2,"FataHvyCrmsnShl",1,"FataHrdCrmsnWng",3,"GraviosDvnePlate",1,103,0,2,-5,2,2,"Male/ Female","Blade",10,9,10,"OO-","Rec Speed",-3,"Artisan",2,"Evade",2,"Rage",2,,
"Fatalis Fist Z","55555z","FataHvyCrmsnHrn",2,"FataHvyCrmsnShl",1,"FataHrdCrmsnWng",3,"GraviosDvnePlate",1,53,2,4,-2,4,3,"Male/ Female","Gunner",10,9,10,"OO-","Rec Speed",-3,"Evade",2,"Loading",2,"Rage",2,,
"Wht Fatalis Claw Z","66666z","WhtFatalisHvyHrn",2,"WhtFatalisHvyCpc",1,"Wht Fatalis Wng",3,"Elder Dragon Jwl",1,104,0,2,-5,2,2,"Male/ Female","Blade",10,9,10,"OO-","Fate",-3,"Technique",4,"SwdMastery",2,,,,
"Wht Fatalis Fist Z","66666z","WhtFatalisHvyHrn",2,"WhtFatalisHvyCpc",1,"Wht Fatalis Wng",3,"Elder Dragon Jwl",1,54,2,4,-2,4,3,"Male/ Female","Gunner",10,9,10,"OOO","Fate",-3,"Technique",2,"Marksman",2,,,,
